Date,Open,High,Low,Close,Adj Close,Volume
5/1/1991,1.714286,1.75,1.678571,1.6875,1.401204,467093200
5/2/1991,1.705357,1.776786,1.696429,1.75,1.4531,202781600
5/3/1991,1.75,1.767857,1.723214,1.75,1.4531,60928000
5/6/1991,1.732143,1.803571,1.723214,1.794643,1.490169,53082400
5/7/1991,1.821429,1.830357,1.803571,1.808036,1.501289,67620000
5/8/1991,1.8125,1.8125,1.758929,1.776786,1.475341,44195200
5/9/1991,1.785714,1.839286,1.776786,1.8125,1.504996,59553200
5/10/1991,1.839286,1.901786,1.8125,1.830357,1.519824,60432400
5/13/1991,1.866071,1.910714,1.839286,1.883929,1.564307,61236000
5/14/1991,1.883929,1.919643,1.875,1.910714,1.586548,54236000
5/15/1991,1.839286,1.857143,1.75,1.803571,1.497583,129586800
5/16/1991,1.821429,1.830357,1.732143,1.75,1.4531,95533200
5/17/1991,1.741071,1.741071,1.660714,1.678571,1.39379,117765200
5/20/1991,1.6875,1.696429,1.571429,1.580357,1.315601,65542400
5/21/1991,1.616071,1.660714,1.598214,1.616071,1.345331,87449600
5/22/1991,1.633929,1.660714,1.625,1.651786,1.375062,56817600
5/23/1991,1.660714,1.669643,1.598214,1.611607,1.341615,52164000
5/24/1991,1.625,1.642857,1.607143,1.638393,1.363913,24281600
5/28/1991,1.642857,1.651786,1.616071,1.642857,1.36763,42859600
5/29/1991,1.651786,1.705357,1.638393,1.678571,1.397361,96000800
5/30/1991,1.678571,1.705357,1.660714,1.700893,1.415943,39586400
5/31/1991,1.696429,1.705357,1.651786,1.678571,1.397361,54465600
6/3/1991,1.678571,1.767857,1.669643,1.758929,1.464256,55017200
6/4/1991,1.767857,1.767857,1.732143,1.754464,1.460539,46071200
6/5/1991,1.758929,1.758929,1.705357,1.714286,1.427092,33322800
6/6/1991,1.723214,1.723214,1.660714,1.665179,1.386212,42126000
6/7/1991,1.651786,1.678571,1.629464,1.647321,1.371346,38186400
6/10/1991,1.642857,1.683036,1.633929,1.642857,1.36763,41860000
6/11/1991,1.607143,1.625,1.580357,1.59375,1.32675,47140800
6/12/1991,1.571429,1.598214,1.473214,1.513393,1.259854,108908800
6/13/1991,1.517857,1.535714,1.491071,1.504464,1.252422,52841600
6/14/1991,1.526786,1.526786,1.455357,1.46875,1.22269,56322000
6/17/1991,1.464286,1.508929,1.464286,1.5,1.248706,41650000
6/18/1991,1.508929,1.544643,1.482143,1.504464,1.252422,61171600
6/19/1991,1.491071,1.508929,1.473214,1.491071,1.241273,44735600
6/20/1991,1.473214,1.5,1.455357,1.5,1.248706,36010800
6/21/1991,1.5,1.517857,1.491071,1.5,1.248706,51503200
6/24/1991,1.491071,1.508929,1.473214,1.491071,1.241273,51996000
6/25/1991,1.5,1.535714,1.491071,1.513393,1.259854,56980000
6/26/1991,1.526786,1.553571,1.508929,1.535714,1.278437,62610800
6/27/1991,1.517857,1.526786,1.491071,1.517857,1.263571,37800000
6/28/1991,1.508929,1.517857,1.4375,1.482143,1.23384,56660800
7/1/1991,1.508929,1.535714,1.491071,1.517857,1.263571,48706000
7/2/1991,1.508929,1.526786,1.491071,1.508929,1.256138,30035600
7/3/1991,1.508929,1.553571,1.491071,1.540179,1.282153,77593600
7/5/1991,1.535714,1.642857,1.526786,1.629464,1.35648,82888400
7/8/1991,1.616071,1.6875,1.607143,1.669643,1.389928,76770400
7/9/1991,1.6875,1.723214,1.660714,1.674107,1.393644,56610400
7/10/1991,1.696429,1.723214,1.669643,1.6875,1.404794,39144000
7/11/1991,1.678571,1.6875,1.642857,1.669643,1.389928,36478400
7/12/1991,1.6875,1.6875,1.651786,1.669643,1.389928,33188400
7/15/1991,1.669643,1.669643,1.625,1.625,1.352764,34496000
7/16/1991,1.625,1.633929,1.553571,1.5625,1.300735,55748000
7/17/1991,1.553571,1.589286,1.508929,1.517857,1.263571,52234000
7/18/1991,1.571429,1.611607,1.535714,1.602679,1.334182,99579200
7/19/1991,1.616071,1.651786,1.607143,1.642857,1.36763,32104800
7/22/1991,1.633929,1.651786,1.625,1.642857,1.36763,27168400
7/23/1991,1.651786,1.660714,1.589286,1.607143,1.337899,33264000
7/24/1991,1.616071,1.633929,1.589286,1.607143,1.337899,32863600
7/25/1991,1.616071,1.633929,1.607143,1.616071,1.345331,16450000
7/26/1991,1.633929,1.633929,1.598214,1.602679,1.334182,18558400
7/29/1991,1.616071,1.625,1.589286,1.625,1.352764,13325200
7/30/1991,1.625,1.669643,1.625,1.660714,1.382495,22965600
7/31/1991,1.660714,1.674107,1.607143,1.651786,1.375062,25701200
8/1/1991,1.642857,1.758929,1.633929,1.754464,1.460539,112106400
8/2/1991,1.776786,1.794643,1.75,1.785714,1.486554,68252800
8/5/1991,1.776786,1.776786,1.723214,1.732143,1.441957,25191600
8/6/1991,1.741071,1.794643,1.705357,1.767857,1.471688,55106800
8/7/1991,1.767857,1.821429,1.763393,1.799107,1.497704,52903200
8/8/1991,1.8125,1.848214,1.785714,1.803571,1.50142,47362000
8/9/1991,1.803571,1.821429,1.776786,1.8125,1.508852,38600800
8/12/1991,1.8125,1.866071,1.803571,1.848214,1.538584,35632800
8/13/1991,1.857143,1.928571,1.857143,1.910714,1.590613,71646400
8/14/1991,1.955357,1.964286,1.924107,1.959821,1.631493,50178800
8/15/1991,1.964286,1.964286,1.892857,1.901786,1.58318,36386000
8/16/1991,1.883929,1.9375,1.866071,1.901786,1.58318,39701200
8/19/1991,1.767857,1.84375,1.732143,1.803571,1.504815,80620400
8/20/1991,1.839286,1.848214,1.803571,1.821429,1.519713,49856800
8/21/1991,1.875,1.933036,1.857143,1.919643,1.601659,55843200
8/22/1991,1.928571,1.955357,1.919643,1.9375,1.616558,41412000
8/23/1991,1.928571,1.982143,1.883929,1.892857,1.57931,60104800
8/26/1991,1.892857,1.910714,1.875,1.892857,1.57931,25398800
8/27/1991,1.892857,1.928571,1.883929,1.928571,1.609108,25088000
8/28/1991,1.928571,1.9375,1.897321,1.901786,1.58676,26896800
8/29/1991,1.901786,1.924107,1.875,1.892857,1.57931,28338800
8/30/1991,1.892857,1.901786,1.866071,1.892857,1.57931,16534000
9/3/1991,1.883929,1.901786,1.857143,1.875,1.56441,17094000
9/4/1991,1.883929,1.883929,1.834821,1.839286,1.534613,29946000
9/5/1991,1.839286,1.848214,1.8125,1.821429,1.519713,19471200
9/6/1991,1.821429,1.848214,1.803571,1.839286,1.534613,19818400
9/9/1991,1.848214,1.910714,1.839286,1.901786,1.58676,31620400
9/10/1991,1.883929,1.90625,1.776786,1.790179,1.49364,45710000
9/11/1991,1.8125,1.821429,1.767857,1.803571,1.504815,44500400
9/12/1991,1.830357,1.830357,1.776786,1.808036,1.508539,29803200
9/13/1991,1.785714,1.794643,1.732143,1.736607,1.448942,41683600
9/16/1991,1.758929,1.758929,1.660714,1.6875,1.40797,51444400
9/17/1991,1.678571,1.75,1.669643,1.75,1.460117,33852000
9/18/1991,1.741071,1.803571,1.732143,1.790179,1.49364,30338000
9/19/1991,1.794643,1.803571,1.767857,1.776786,1.482465,44584400
9/20/1991,1.776786,1.821429,1.767857,1.808036,1.508539,47037200
9/23/1991,1.785714,1.8125,1.758929,1.767857,1.475016,21915600
9/24/1991,1.767857,1.799107,1.723214,1.794643,1.497365,26524400
9/25/1991,1.794643,1.803571,1.758929,1.803571,1.504815,13616400
9/26/1991,1.794643,1.794643,1.75,1.785714,1.489915,17805200
9/27/1991,1.785714,1.8125,1.741071,1.75,1.460117,15702400
9/30/1991,1.758929,1.776786,1.75,1.767857,1.475016,15800400
10/1/1991,1.758929,1.830357,1.75,1.8125,1.512264,32844000
10/2/1991,1.848214,1.848214,1.767857,1.776786,1.482465,4496800
10/3/1991,1.785714,1.785714,1.696429,1.705357,1.422869,45250800
10/4/1991,1.714286,1.741071,1.696429,1.723214,1.437768,19843600
10/7/1991,1.714286,1.741071,1.696429,1.71875,1.434043,16175600
10/8/1991,1.71875,1.732143,1.660714,1.723214,1.437768,43064000
10/9/1991,1.723214,1.741071,1.705357,1.714286,1.430319,33185600
10/10/1991,1.741071,1.75,1.669643,1.705357,1.422869,39303600
10/11/1991,1.71875,1.745536,1.660714,1.732143,1.445217,30013200
10/14/1991,1.75,1.794643,1.741071,1.78125,1.48619,27969200
10/15/1991,1.803571,1.875,1.785714,1.875,1.56441,72052400
10/16/1991,1.875,1.928571,1.866071,1.910714,1.594209,50218000
10/17/1991,1.892857,1.901786,1.839286,1.870536,1.560686,37903600
10/18/1991,1.96875,1.982143,1.946429,1.964286,1.638907,111739600
10/21/1991,1.973214,1.995536,1.9375,1.955357,1.631457,29173200
10/22/1991,1.982143,2.008929,1.946429,1.946429,1.624007,52052000
10/23/1991,1.964286,1.973214,1.883929,1.897321,1.583035,42207200
10/24/1991,1.892857,1.901786,1.839286,1.861607,1.553237,44475200
10/25/1991,1.848214,1.866071,1.8125,1.830357,1.527163,26742800
10/28/1991,1.839286,1.848214,1.8125,1.839286,1.534613,19465600
10/29/1991,1.839286,1.857143,1.8125,1.848214,1.542062,25309200
10/30/1991,1.857143,1.883929,1.767857,1.776786,1.482465,37060800
10/31/1991,1.8125,1.848214,1.785714,1.839286,1.534613,57951600
11/1/1991,1.830357,1.857143,1.803571,1.821429,1.519713,50316000
11/4/1991,1.8125,1.8125,1.732143,1.776786,1.482465,48823600
11/5/1991,1.776786,1.803571,1.741071,1.741071,1.452667,53900000
11/6/1991,1.75,1.758929,1.696429,1.714286,1.430319,59197600
11/7/1991,1.732143,1.803571,1.723214,1.776786,1.482465,74183200
11/8/1991,1.830357,1.919643,1.821429,1.901786,1.58676,93956800
11/11/1991,1.910714,1.946429,1.901786,1.919643,1.601659,41235600
11/12/1991,1.9375,1.955357,1.919643,1.946429,1.624007,41672400
11/13/1991,1.928571,1.946429,1.910714,1.933036,1.612834,46480000
11/14/1991,1.9375,1.973214,1.928571,1.955357,1.631457,47000800
11/15/1991,1.946429,1.955357,1.776786,1.785714,1.489915,64237600
11/18/1991,1.785714,1.875,1.785714,1.861607,1.556977,59684800
11/19/1991,1.848214,1.848214,1.776786,1.830357,1.530841,71372000
11/20/1991,1.830357,1.857143,1.794643,1.803571,1.508438,42025200
11/21/1991,1.803571,1.848214,1.803571,1.821429,1.523373,26703600
11/22/1991,1.821429,1.848214,1.794643,1.830357,1.530841,24460800
11/25/1991,1.821429,1.866071,1.821429,1.830357,1.530841,19608400
11/26/1991,1.839286,1.857143,1.785714,1.839286,1.538308,34818000
11/27/1991,1.830357,1.839286,1.803571,1.821429,1.523373,15808800
11/29/1991,1.803571,1.839286,1.803571,1.8125,1.515906,8523200
12/2/1991,1.8125,1.857143,1.785714,1.848214,1.545776,29724800
12/3/1991,1.857143,1.857143,1.794643,1.803571,1.508438,25715200
12/4/1991,1.8125,1.8125,1.785714,1.803571,1.508438,20137600
12/5/1991,1.803571,1.821429,1.758929,1.785714,1.493503,24799600
12/6/1991,1.767857,1.776786,1.732143,1.741071,1.456165,49246400
12/9/1991,1.75,1.785714,1.741071,1.754464,1.467367,24458000
12/10/1991,1.75,1.767857,1.732143,1.754464,1.467367,30654400
12/11/1991,1.758929,1.776786,1.732143,1.75,1.463633,21140000
12/12/1991,1.763393,1.776786,1.75,1.763393,1.474835,22937600
12/13/1991,1.776786,1.8125,1.776786,1.799107,1.504704,23780400
12/16/1991,1.799107,1.8125,1.785714,1.803571,1.508438,19297600
12/17/1991,1.803571,1.821429,1.794643,1.803571,1.508438,24460800
12/18/1991,1.794643,1.857143,1.785714,1.848214,1.545776,46650800
12/19/1991,1.830357,1.848214,1.8125,1.8125,1.515906,28831600
12/20/1991,1.830357,1.839286,1.794643,1.794643,1.500971,32046000
12/23/1991,1.803571,1.848214,1.785714,1.839286,1.538308,25790800
12/24/1991,1.857143,1.919643,1.848214,1.866071,1.560711,47140800
12/26/1991,1.883929,1.964286,1.866071,1.959821,1.63912,33625200
12/27/1991,1.955357,1.991071,1.946429,1.964286,1.642854,41935600
12/30/1991,1.964286,2.044643,1.964286,2.026786,1.695126,45911600
12/31/1991,2.049107,2.071429,2,2.013393,1.683925,33507600
1/2/1992,1.991071,2.133929,1.982143,2.125,1.777269,58408000
1/3/1992,2.142857,2.151786,2.080357,2.107143,1.762334,47563600
1/6/1992,2.098214,2.107143,2.0625,2.071429,1.732463,28560000
1/7/1992,2.053571,2.125,2.053571,2.111607,1.766068,35366800
1/8/1992,2.089286,2.1875,2.089286,2.160714,1.807139,58186800
1/9/1992,2.160714,2.223214,2.151786,2.223214,1.859411,52127600
1/10/1992,2.196429,2.232143,2.178571,2.223214,1.859411,49056000
1/13/1992,2.223214,2.241071,2.196429,2.214286,1.851944,26964000
1/14/1992,2.223214,2.3125,2.223214,2.303571,1.926619,68451600
1/15/1992,2.303571,2.321429,2.25,2.267857,1.896749,81435200
1/16/1992,2.276786,2.294643,2.232143,2.241071,1.874346,73382400
1/17/1992,2.419643,2.464286,2.3125,2.3125,1.934087,212088800
1/20/1992,2.303571,2.330357,2.285714,2.285714,1.911684,52416000
1/21/1992,2.294643,2.294643,2.178571,2.183036,1.825807,48521200
1/22/1992,2.196429,2.276786,2.1875,2.267857,1.896749,45920000
1/23/1992,2.294643,2.3125,2.25,2.303571,1.926619,34588400
1/24/1992,2.303571,2.348214,2.285714,2.308036,1.930353,44402400
1/27/1992,2.3125,2.330357,2.294643,2.303571,1.926619,20862800
1/28/1992,2.3125,2.334821,2.25,2.330357,1.949021,43430800
1/29/1992,2.3125,2.348214,2.258929,2.258929,1.889282,36139600
1/30/1992,2.267857,2.276786,2.241071,2.276786,1.904217,21778400
1/31/1992,2.285714,2.330357,2.267857,2.3125,1.934087,36139600
2/3/1992,2.3125,2.366071,2.303571,2.348214,1.963957,39533200
2/4/1992,2.348214,2.366071,2.321429,2.348214,1.963957,48232800
2/5/1992,2.366071,2.383929,2.325893,2.361607,1.975158,40376000
2/6/1992,2.348214,2.357143,2.285714,2.290179,1.915418,23284800
2/7/1992,2.294643,2.3125,2.241071,2.285714,1.911684,36884400
2/10/1992,2.285714,2.294643,2.25,2.254464,1.885548,21610400
2/11/1992,2.25,2.276786,2.223214,2.245536,1.878081,30503200
2/12/1992,2.276786,2.339286,2.25,2.330357,1.949021,34490400
2/13/1992,2.330357,2.330357,2.276786,2.294643,1.919152,19003600
2/14/1992,2.276786,2.294643,2.258929,2.290179,1.919006,18146800
2/18/1992,2.294643,2.303571,2.241071,2.241071,1.877857,17088400
2/19/1992,2.241071,2.25,2.205357,2.214286,1.855413,23917600
2/20/1992,2.232143,2.3125,2.223214,2.308036,1.933969,32715200
2/21/1992,2.3125,2.339286,2.303571,2.321429,1.945191,37895200
2/24/1992,2.366071,2.375,2.348214,2.361607,1.978857,42851200
2/25/1992,2.366071,2.446429,2.330357,2.446429,2.049932,56803600
2/26/1992,2.4375,2.5,2.4375,2.495536,2.09108,57271200
2/27/1992,2.5,2.5,2.428571,2.446429,2.049932,30542400
2/28/1992,2.446429,2.464286,2.392857,2.410714,2.020006,22598800
3/2/1992,2.419643,2.446429,2.401786,2.401786,2.012524,22313200
3/3/1992,2.419643,2.428571,2.366071,2.370536,1.986339,24819200
3/4/1992,2.366071,2.383929,2.3125,2.321429,1.945191,28842800
3/5/1992,2.303571,2.339286,2.25,2.267857,1.900301,59180800
3/6/1992,2.267857,2.285714,2.25,2.285714,1.915265,33572000
3/9/1992,2.276786,2.294643,2.267857,2.276786,1.907784,27235600
3/10/1992,2.285714,2.3125,2.276786,2.276786,1.907784,30674000
3/11/1992,2.276786,2.294643,2.25,2.258929,1.89282,32914000
3/12/1992,2.258929,2.276786,2.196429,2.241071,1.877857,38225600
3/13/1992,2.258929,2.276786,2.214286,2.254464,1.88908,19796000
3/16/1992,2.241071,2.267857,2.205357,2.263393,1.896561,14072800
3/17/1992,2.267857,2.276786,2.241071,2.245536,1.881598,21274400
3/18/1992,2.258929,2.285714,2.25,2.276786,1.907784,20258000
3/19/1992,2.276786,2.276786,2.241071,2.25,1.885338,29629600
3/20/1992,2.25,2.258929,2.25,2.258929,1.89282,13540800
3/23/1992,2.25,2.276786,2.25,2.25,1.885338,12518800
3/24/1992,2.267857,2.321429,2.258929,2.321429,1.945191,52354400
3/25/1992,2.321429,2.321429,2.294643,2.303571,1.930227,30388400
3/26/1992,2.3125,2.330357,2.276786,2.285714,1.915265,30755200
3/27/1992,2.28125,2.285714,2.160714,2.178571,1.825487,66133200
3/30/1992,2.1875,2.1875,2.0625,2.075893,1.739449,84758800
3/31/1992,2.080357,2.133929,2.071429,2.080357,1.74319,53158000
4/1/1992,2.044643,2.116071,2.044643,2.107143,1.765634,39914000
4/2/1992,2.107143,2.125,2.084821,2.098214,1.758153,33493600
4/3/1992,2.098214,2.116071,2.089286,2.107143,1.765634,29114400
4/6/1992,2.107143,2.178571,2.107143,2.169643,1.818005,25496800
4/7/1992,2.178571,2.1875,2.044643,2.044643,1.713264,57554000
4/8/1992,2.035714,2.035714,1.955357,1.995536,1.672116,91756000
4/9/1992,2,2.080357,1.973214,2.044643,1.713264,48034000
4/10/1992,2.044643,2.053571,1.964286,1.982143,1.660894,68516000
4/13/1992,1.982143,2.026786,1.973214,2.017857,1.69082,30707600
4/14/1992,2.0625,2.116071,2.044643,2.098214,1.758153,36100400
4/15/1992,2.071429,2.174107,2.053571,2.160714,1.810524,54339600
4/16/1992,2.151786,2.169643,2.089286,2.107143,1.765634,64671600
4/20/1992,2.107143,2.107143,2,2.026786,1.698301,51511600
4/21/1992,2.035714,2.044643,2,2.008929,1.683339,45091200
4/22/1992,2.008929,2.071429,2.008929,2.058036,1.724486,42882000
4/23/1992,2.053571,2.080357,2,2.035714,1.705783,45704400
4/24/1992,2.035714,2.080357,2,2.017857,1.69082,24570000
4/27/1992,2,2.008929,1.964286,1.991071,1.668375,35067200
4/28/1992,1.973214,1.991071,1.892857,1.9375,1.623486,43531600
4/29/1992,1.9375,2.035714,1.9375,2.035714,1.705783,49725200
4/30/1992,2.044643,2.151786,2.017857,2.147321,1.799302,65066400
5/1/1992,2.142857,2.169643,2.080357,2.116071,1.773116,33594400
5/4/1992,2.125,2.1875,2.116071,2.160714,1.810524,30808400
5/5/1992,2.160714,2.165179,2.125,2.160714,1.810524,45021200
5/6/1992,2.169643,2.21875,2.160714,2.205357,1.847932,44497600
5/7/1992,2.196429,2.223214,2.160714,2.169643,1.818005,43089200
5/8/1992,2.196429,2.245536,2.178571,2.214286,1.855413,49674800
5/11/1992,2.214286,2.241071,2.196429,2.223214,1.862894,22724800
5/12/1992,2.223214,2.25,2.205357,2.223214,1.862894,19261200
5/13/1992,2.232143,2.258929,2.223214,2.241071,1.877857,24368400
5/14/1992,2.241071,2.25,2.151786,2.191964,1.836709,39230800
5/15/1992,2.178571,2.1875,2.160714,2.165179,1.814264,30326800
5/18/1992,2.196429,2.196429,2.142857,2.15625,1.806782,32272800
5/19/1992,2.169643,2.169643,2.107143,2.120536,1.776856,32919600
5/20/1992,2.133929,2.151786,2.116071,2.142857,1.79556,43302000
5/21/1992,2.151786,2.151786,2.098214,2.111607,1.769376,34423200
5/22/1992,2.107143,2.133929,2.107143,2.125,1.780598,11617200
5/26/1992,2.125,2.133929,2.098214,2.116071,1.773116,23903600
5/27/1992,2.116071,2.151786,2.107143,2.151786,1.803042,38522400
5/28/1992,2.142857,2.151786,2.107143,2.125,1.780598,31810800
5/29/1992,2.133929,2.165179,2.125,2.133929,1.788079,44562000
6/1/1992,2.044643,2.125,2,2.053571,1.724212,62011600
6/2/1992,2.053571,2.053571,2.008929,2.017857,1.694226,38920000
6/3/1992,2.017857,2.017857,1.928571,1.933036,1.623008,75143600
6/4/1992,1.9375,1.955357,1.910714,1.946429,1.634253,45038000
6/5/1992,1.955357,1.973214,1.9375,1.959821,1.645498,28182000
6/8/1992,1.964286,1.964286,1.928571,1.9375,1.626757,26084800
6/9/1992,1.9375,1.9375,1.910714,1.928571,1.61926,25320400
6/10/1992,1.928571,1.955357,1.910714,1.919643,1.611763,31651200
6/11/1992,1.919643,1.9375,1.910714,1.924107,1.615512,35128800
6/12/1992,1.946429,1.964286,1.9375,1.950893,1.638001,24127600
6/15/1992,1.928571,1.928571,1.875,1.879464,1.578029,47297600
6/16/1992,1.848214,1.857143,1.741071,1.758929,1.476825,91338800
6/17/1992,1.75,1.758929,1.678571,1.696429,1.424349,76062000
6/18/1992,1.696429,1.75,1.598214,1.616071,1.35688,108430000
6/19/1992,1.642857,1.642857,1.5625,1.598214,1.341887,106859200
6/22/1992,1.571429,1.598214,1.526786,1.580357,1.326894,97484800
6/23/1992,1.607143,1.625,1.589286,1.616071,1.35688,77887600
6/24/1992,1.625,1.642857,1.616071,1.642857,1.37937,52766000
6/25/1992,1.660714,1.660714,1.616071,1.629464,1.368124,40152000
6/26/1992,1.633929,1.642857,1.589286,1.616071,1.35688,27591200
6/29/1992,1.633929,1.683036,1.616071,1.669643,1.401859,47107200
6/30/1992,1.669643,1.723214,1.660714,1.714286,1.439342,48336400
7/1/1992,1.714286,1.767857,1.705357,1.75,1.469329,35882000
7/2/1992,1.75,1.75,1.633929,1.651786,1.386866,64162000
7/6/1992,1.660714,1.669643,1.625,1.651786,1.386866,30500400
7/7/1992,1.651786,1.651786,1.553571,1.580357,1.326894,51772000
7/8/1992,1.571429,1.633929,1.571429,1.633929,1.371873,48988800
7/9/1992,1.642857,1.660714,1.633929,1.638393,1.375621,41448400
7/10/1992,1.642857,1.651786,1.602679,1.633929,1.371873,35949200
7/13/1992,1.633929,1.683036,1.616071,1.678571,1.409356,31390800
7/14/1992,1.678571,1.714286,1.678571,1.696429,1.424349,31497200
7/15/1992,1.696429,1.75,1.6875,1.714286,1.439342,43615600
7/16/1992,1.705357,1.75,1.6875,1.741071,1.461832,34949600
7/17/1992,1.607143,1.642857,1.59375,1.607143,1.349384,105910000
7/20/1992,1.598214,1.616071,1.571429,1.598214,1.341887,48031200
7/21/1992,1.625,1.651786,1.607143,1.633929,1.371873,32986800
7/22/1992,1.616071,1.625,1.571429,1.580357,1.326894,40493600
7/23/1992,1.589286,1.598214,1.5625,1.598214,1.341887,42879200
7/24/1992,1.589286,1.651786,1.571429,1.638393,1.375621,33742800
7/27/1992,1.633929,1.660714,1.616071,1.616071,1.35688,599200
7/28/1992,1.625,1.660714,1.616071,1.660714,1.394362,33560800
7/29/1992,1.665179,1.705357,1.660714,1.6875,1.416853,62692000
7/30/1992,1.6875,1.696429,1.669643,1.6875,1.416853,34473600
7/31/1992,1.6875,1.696429,1.669643,1.669643,1.401859,22677200
8/3/1992,1.669643,1.6875,1.625,1.633929,1.371873,17136000
8/4/1992,1.607143,1.633929,1.598214,1.625,1.364376,29929200
8/5/1992,1.625,1.625,1.589286,1.598214,1.341887,34815200
8/6/1992,1.580357,1.589286,1.526786,1.571429,1.319397,64492400
8/7/1992,1.5,1.5625,1.482143,1.549107,1.300656,54790400
8/10/1992,1.544643,1.589286,1.535714,1.575893,1.323145,22862000
8/11/1992,1.589286,1.589286,1.535714,1.553571,1.304404,30326800
8/12/1992,1.5625,1.580357,1.544643,1.575893,1.323145,30346400
8/13/1992,1.589286,1.625,1.580357,1.598214,1.341887,42747600
8/14/1992,1.607143,1.616071,1.589286,1.598214,1.341887,34025600
8/17/1992,1.580357,1.598214,1.5625,1.598214,1.345498,32177600
8/18/1992,1.589286,1.616071,1.589286,1.598214,1.345498,28078400
8/19/1992,1.59375,1.616071,1.589286,1.589286,1.337982,42635600
8/20/1992,1.598214,1.607143,1.580357,1.598214,1.345498,27227200
8/21/1992,1.598214,1.616071,1.571429,1.59375,1.34174,27367200
8/24/1992,1.580357,1.598214,1.544643,1.544643,1.300398,38043600
8/25/1992,1.544643,1.589286,1.544643,1.584821,1.334223,33090400
8/26/1992,1.580357,1.589286,1.544643,1.580357,1.330465,30265200
8/27/1992,1.598214,1.611607,1.580357,1.589286,1.337982,20686400
8/28/1992,1.580357,1.616071,1.571429,1.607143,1.353015,15310400
8/31/1992,1.607143,1.651786,1.598214,1.642857,1.383083,30279200
9/1/1992,1.651786,1.660714,1.633929,1.660714,1.398115,15072400
9/2/1992,1.660714,1.741071,1.660714,1.732143,1.45825,47474000
9/3/1992,1.75,1.758929,1.705357,1.705357,1.435699,52964800
9/4/1992,1.723214,1.723214,1.669643,1.6875,1.420666,15808800
9/8/1992,1.669643,1.714286,1.660714,1.705357,1.435699,17500000
9/9/1992,1.714286,1.758929,1.705357,1.75,1.473284,39300800
9/10/1992,1.714286,1.767857,1.696429,1.758929,1.4808,57044400
9/11/1992,1.75,1.758929,1.696429,1.700893,1.431941,44970800
9/14/1992,1.75,1.785714,1.732143,1.767857,1.488317,53670400
9/15/1992,1.758929,1.758929,1.705357,1.723214,1.450733,54630800
9/16/1992,1.705357,1.723214,1.660714,1.678571,1.413149,44679600
9/17/1992,1.6875,1.6875,1.620536,1.642857,1.383083,43108800
9/18/1992,1.633929,1.674107,1.616071,1.660714,1.398115,28901600
9/21/1992,1.669643,1.705357,1.651786,1.660714,1.398115,22419600
9/22/1992,1.669643,1.669643,1.616071,1.633929,1.375565,27885200
9/23/1992,1.642857,1.696429,1.625,1.696429,1.428183,30993200
9/24/1992,1.6875,1.705357,1.651786,1.651786,1.390599,31413200
9/25/1992,1.651786,1.660714,1.616071,1.625,1.368049,34367200
9/28/1992,1.607143,1.607143,1.5625,1.598214,1.345498,37380000
9/29/1992,1.589286,1.625,1.571429,1.602679,1.349256,39317600
9/30/1992,1.607143,1.625,1.589286,1.611607,1.356773,25012400
10/1/1992,1.598214,1.611607,1.580357,1.580357,1.330465,30682400
10/2/1992,1.589286,1.598214,1.535714,1.5625,1.315431,28386400
10/5/1992,1.544643,1.5625,1.482143,1.553571,1.307915,66239600
10/6/1992,1.5625,1.607143,1.526786,1.598214,1.345498,28361200
10/7/1992,1.607143,1.616071,1.553571,1.5625,1.315431,28327600
10/8/1992,1.571429,1.580357,1.535714,1.553571,1.307915,31743600
10/9/1992,1.553571,1.571429,1.535714,1.549107,1.304157,14686000
10/12/1992,1.544643,1.580357,1.544643,1.571429,1.322948,17908800
10/13/1992,1.598214,1.642857,1.571429,1.620536,1.364291,36794800
10/14/1992,1.616071,1.651786,1.607143,1.642857,1.383083,23931600
10/15/1992,1.633929,1.642857,1.616071,1.625,1.368049,18855200
10/16/1992,1.669643,1.767857,1.660714,1.75,1.473284,112837200
10/19/1992,1.75,1.758929,1.732143,1.75,1.473284,49011200
10/20/1992,1.75,1.785714,1.732143,1.754464,1.477041,71811600
10/21/1992,1.758929,1.767857,1.714286,1.732143,1.45825,28562800
10/22/1992,1.732143,1.758929,1.723214,1.741071,1.465766,21117600
10/23/1992,1.758929,1.767857,1.723214,1.741071,1.465766,22856400
10/26/1992,1.741071,1.839286,1.732143,1.839286,1.54845,62672400
10/27/1992,1.839286,1.875,1.821429,1.839286,1.54845,52990000
10/28/1992,1.830357,1.883929,1.8125,1.866071,1.571001,49148400
10/29/1992,1.866071,1.928571,1.839286,1.901786,1.601068,53474400
10/30/1992,1.910714,1.910714,1.857143,1.875,1.578517,32457600
11/2/1992,1.875,1.883929,1.848214,1.866071,1.571001,42523600
11/3/1992,1.875,1.875,1.839286,1.857143,1.563484,28187600
11/4/1992,1.857143,1.883929,1.857143,1.875,1.578517,35490000
11/5/1992,1.875,1.964286,1.875,1.964286,1.653685,74513600
11/6/1992,1.955357,2.017857,1.955357,1.991071,1.676235,65993200
11/9/1992,2,2,1.955357,1.973214,1.661202,28232400
11/10/1992,1.964286,2.017857,1.955357,2.008929,1.691269,30556400
11/11/1992,2.017857,2.080357,2.008929,2.026786,1.706302,35106400
11/12/1992,2.035714,2.053571,2.013393,2.03125,1.710061,26899600
11/13/1992,2.035714,2.044643,2,2.008929,1.691269,21187600
